index,UserId,TimeStamp,Text,Extracted_Links,Tokens,TopicInterests
2487,89450929,1,RT @google: US govt adopts Google Apps - GSA becomes first federal agency to move email to the cloud agencywide http://goo.gl/nBqwq (via ...,['http://goo.gl/nBqwq'],"['govt', 'adopts', 'google', 'apps', 'gsa', 'federal', 'agency', 'email', 'cloud', 'agencywide']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.963, 0.0, 0.0, 0.0, 0.0]"
2488,89450929,2,"RT @Starbucks: Friday's 12 Days of Sharing offer is: #drumroll ... ... ... ... buy one 12-pack of Starbucks VIA, get one free! http://sb ...",['http://sb'],"['fridays', 'days', 'sharing', 'offer', 'drumroll', 'buy', 'pack', 'starbucks', 'free', 'httpsb']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2489,89850065,0,"fuerza ahí :) RT @anahihana: Este mes será fatal para mí, daré finales comiendo pavo y panetón jaaaaaaa xD! yá la ví, buenas fotos! RT @robotv Actualicé mi web de fotógrafo. www.alfonsovs.net no la veas. Virgin Galactic's Spaceplanes Could Replace Space Shuttle: http://fxn.ws/fOYLqH #Slammertime Wesley Snipes Surrenders in Advance of Three-Year Prison Term  http://bit.ly/ecdwsp The Vaccines are the 'hottest new band in Britain' (Free MP3 downloads) http://bit.ly/fkxqEd @Daniishe @hotpixel you're living in the past, it's a new generation... #lalala @matatiru_ la mejor manera de navegar es chrome, con los extensions que ofrecen para Mac... mi chrome parece un jumbo ;-) #Cool #SkateArt RT @rauldemolina: Skate boards at Art Basel  http://yfrog.com/66k310j @Canalla67 toda la zona de Wynwood se ha convertido en una escena brava de galerías... ha crecido el Art Basel muchísimo. RT @tweetsdrama: The richest man is not he who has the most, but he who needs the least! Unknown listening to On The Road Again by Canned Heat on @Grooveshark: http://tinysong.com/tw4 #nowplaying @GiaPflu obvio, una comisión de las ventas o algo :)","['http://fxn.ws/fOYLqH', 'http://bit.ly/ecdwsp', 'http://bit.ly/fkxqEd', 'http://yfrog.com/66k310j', 'http://tinysong.com/tw4']","['fuerza', 'este', 'mes', 'ser', 'fatal', 'para', 'dar', 'finales', 'comiendo', 'pavo', 'panetn', 'jaaaaaaa', 'buenas', 'fotos', 'actualic', 'web', 'fotgrafo', 'veas', 'virgin', 'galactics', 'replace', 'space', 'shuttle', 'wesley', 'snipes', 'surrenders', 'advance', 'threeyear', 'prison', 'term', 'vaccines', 'hottest', 'band', 'britain', 'free', 'downloads', 'living', 'generation', 'lalala', 'mejor', 'manera', 'navegar', 'chrome', 'extensions', 'ofrecen', 'para', 'mac', 'chrome', 'parece', 'jumbo', 'cool', 'skateart', 'skate', 'boards', 'art', 'basel', 'toda', 'zona', 'wynwood', 'convertido', 'una', 'escena', 'brava', 'galeras', 'crecido', 'art', 'basel', 'muchsimo', 'richest', 'man', 'unknown', 'listening', 'road', 'canned', 'heat', 'nowplaying', 'obvio', 'una', 'comisin', 'las', 'ventas', 'algo']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.995, 0.0, 0.0]"
2490,89850065,1,Mundial 2022 será en Katar HIT ME BABY ONE MORE TIME! RT @diarioojo: Britney Spears fue golpeada por novio http://bit.ly/ewx5ul @Inyectores Lima es un vacilón para skatear \m/,['http://bit.ly/ewx5ul'],"['mundial', 'ser', 'katar', 'hit', 'baby', 'time', 'britney', 'spears', 'fue', 'golpeada', 'por', 'novio', 'lima', 'vaciln', 'para', 'skatear']","[0.0, 0.0, 0.0, 0.976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2491,89850065,2,"#FF @tonidelrio @Daniishe @vagan @hotpixel @mariagraciav @melmeneses @angietrelles @fifiklatich @valesolo T.G.I. #FF uplifting soulful tweets #FF @DalaiLama @tinybuddha @paulocoelho @DharmaTalks @jojokejohn @Greetums @Dahara @Mozartme  @cindyvriend RT @tavopp: Press Pause http://vimeo.com/15952335 ? Listening to ""Close To Me (Closest Mix)"" by The Cure on @Rdio: http://rd.io/x/QPGNK2LopA RT @jojokejohn: ""I believe in rules. Sure I do. If there weren't any rules, how could you break them?"" 
---Leo Duracher ? Listening to ""Chan Chan"" by Buena Vista Social Club on @Rdio: http://rd.io/x/QPGNK2KMPg","['http://vimeo.com/15952335', 'http://rd.io/x/QPGNK2LopA', 'http://rd.io/x/QPGNK2KMPg']","['tgi', 'uplifting', 'soulful', 'tweets', 'press', 'pause', 'listening', 'close', 'closest', 'mix', 'cure', 'rules', 'rules', 'break', 'leo', 'duracher', 'listening', 'chan', 'chan', 'buena', 'vista', 'social', 'club']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2519,92819365,0,"Las personas que #cumplen años en 01/12. Hoy empieza su nuevo año, que te traera lo mejor y termina en 30/11/2011 lleno de deseos realizados Ano #pessoal 7. Ano positivo para a reflexão e o estudo, pois é um período de balanço. Examine a sua vida e decida o que realmente tem valor",[],"['las', 'personas', 'cumplen', 'aos', 'hoy', 'empieza', 'nuevo', 'traera', 'mejor', 'termina', 'lleno', 'deseos', 'realizados', 'ano', 'pessoal', 'ano', 'positivo', 'para', 'reflexo', 'estudo', 'pois', 'perodo', 'balano', 'examine', 'sua', 'vida', 'decida', 'realmente', 'tem', 'valor']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2520,92819365,1,"RT @justinbieber: think im gonna rock the british accent all day RT @NASA: SOFIA observatory completes first astronomy mission http://bit.ly/gvrg8P And from our friends at DLR http://is.gd/i5Fsd #DLR #NASA Different from the #Universal #Year that starts on January 1 of every year influencing social life, Personal Year starts on your birthday.","['http://bit.ly/gvrg8P', 'http://is.gd/i5Fsd']","['gon', 'rock', 'british', 'accent', 'day', 'sofia', 'completes', 'astronomy', 'mission', 'friends', 'dlr', 'dlr', 'nasa', 'universal', 'year', 'starts', 'january', 'year', 'social', 'life', 'personal', 'year', 'starts', 'birthday']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2521,92819365,2,RT @Pistachio: see exactly what's new on @oneforty http://cot.ag/e5w3Qs RT @TheEllenShow: .@TheMandyMoore & her husband @TheRyanAdams have some adorable pets. I need to teach my cats to spoon each other. http ... RT @twitter: What tip do you most often share with people who could learn a thing or two about using Twitter? #TwitterTip,['http://cot.ag/e5w3Qs'],"['husband', 'adorable', 'pets', 'teach', 'cats', 'spoon', 'share', 'people', 'learn', 'thing', 'twitter', 'twittertip']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2551,96535829,0,"RT @madeupstats: The most popular names for sex-bots are:
1. Nikki
2. Alexa
3. Dorothy RT @DailySexTips: She needs to #GOGetTested -----> http://twitpic.com/vf1ud RT @qikipedia: Since 1896, General Electric has had fewer leaders (8) than the Vatican has had popes. @cicisueda maze imagine RT @HarryPotterish: The only kiss you ever received was a Dementor's Kiss. #WeLovePotter @cicisueda no. It was you with the purple fisherman's vest Eight legs to the wall, hit the gas, kill them all. 
and we crawl! and we crawl! and we crawl! RT @FunnyOrFact: I just asked for a blowjob cause it's the only way to keep your mouth shut.",['http://twitpic.com/vf1ud'],"['popular', 'names', 'sexbots', 'nikki', 'alexa', 'dorothy', 'general', 'electric', 'fewer', 'leaders', 'vatican', 'popes', 'maze', 'imagine', 'kiss', 'received', 'dementors', 'kiss', 'purple', 'fishermans', 'vest', 'legs', 'wall', 'hit', 'gas', 'kill', 'crawl', 'crawl', 'crawl', 'asked', 'blowjob', 'mouth', 'shut']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2552,96535829,1,"RT @statusmessages: Im not smiling at you cause Im friendly....IM SMILING CAUSE IM HORNY!! #funny @Don_Ndritu hahaha. Vitu za bure tu RT @arsenalquotes: ""We do not buy superstars, we make them.""  Arsene Wenger #Arsenal #AFC @rupukenya I want iPads RT @MirrorFootball: ""If the strength of the bid itself is most important, then England will win"" - Martin Lipton assesses ... http://bit ... RT @GoalUSA: Spanish Inquisition: After Barcelona’s Majestic Demolition Of Real Madrid, How Discouraged Will La Liga’s ... http://tinyur ... RT @WSJ: Breaking: U.S. jobless claims rose by 26,000 to 436,000 in the latest week. http://wsj.com RT @WTFSexFacts: The herbs associated with Venus (marjoram, meadowsweet, mint, thyme, and violet) are said to be love inducing (cont) ht ...","['http://bit', 'http://tinyur', 'http://wsj.com']","['smiling', 'friendlyim', 'smiling', 'horny', 'funny', 'hahaha', 'vitu', 'bure', 'buy', 'superstars', 'arsene', 'wenger', 'arsenal', 'afc', 'ipads', 'strength', 'bid', 'england', 'win', 'martin', 'lipton', 'assesses', 'httpbit', 'spanish', 'barcelonas', 'majestic', 'demolition', 'real', 'madrid', 'ligas', 'httptinyur', 'breaking', 'jobless', 'claims', 'rose', 'latest', 'week', 'httpwsjcom', 'herbs', 'venus', 'marjoram', 'mint', 'thyme', 'violet', 'love', 'inducing', 'cont']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2553,96535829,2,"RT @PeterGriffyJr: #StatisticsShow: The 30% of people who like Facebook better than twitter have 7 followers and nobody that talks to them RT @MirrorFootball: Pedersen and Mame Diouf return for Blackburn http://bit.ly/fJSRr5 #football RT @MEGASHUFFLE: Now playing Guster - Do You Love Me ""2010"" Easy Wonderful www.megashuffle.com MEGASHUFFLE.com",['http://bit.ly/fJSRr5'],"['people', 'facebook', 'twitter', 'followers', 'talks', 'pedersen', 'mame', 'diouf', 'return', 'blackburn', 'football', 'playing', 'guster', 'love', 'easy', 'wonderful']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2569,97936003,0,"@Joanna_F_Babii i must go to work sweetie …dm me please,i reply as soon as possible…smack smack :)x RT @CorSport: Juve, contro il Lech niente sponsor sulle maglie: Per le leggi polacche non è consentito pubblicizzare i siti di... http:/ ... @leandrababe :)x RT @imher_dangerx3 #nowplaying breakdown - mariah carey",[],"['work', 'sweetie', 'pleasei', 'reply', 'smack', 'juve', 'contro', 'lech', 'niente', 'sponsor', 'sulle', 'maglie', 'leggi', 'polacche', 'consentito', 'siti', 'nowplaying', 'breakdown', 'mariah', 'carey']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.981, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2570,97936003,1,Currently reading http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html @prettyNYMPHO wish you sweet sweet sweet day :-)x @ILoveIt_DEEP>>#ShouOut4ThisWonderfulGirl........ @ImperialViolet>>#ShouOut4ThisWonderfulGirl........,['http://www.ansa.it/web/notizie/rubriche/speciali/2010/11/25/visualizza_new.html_1677179926.html'],"['reading', 'sweet', 'sweet', 'sweet', 'day']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2571,97936003,2,@SadeDeLaSoul>>#FF this wonderful girl..... RT @repubblicait: Le meraviglie di San Gennaro http://bit.ly/dPnqoa @SavvY_PriNceSS>>#FF this wonderful girl..... @lovindadick>>#FF this wonderful girl.....come on ppl!!!!!!! :)x,['http://bit.ly/dPnqoa'],"['wonderful', 'girl', 'meraviglie', 'san', 'gennaro', 'wonderful', 'girl', 'wonderful', 'girlcome', 'ppl']","[0.0, 0.0, 0.963, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2607,101910152,0,"@annie5050 HUSH! “@ssanquist: Awesome!  RT @TherapyTales: Humans, cats and dogs. http://bit.ly/flYOyS”. AHA!  Maybe I really AM a cat...HAH thanks TT @Morevoices yep, It's good for him.",['http://bit.ly/flYOyS'],"['hush', 'awesome', 'humans', 'cats', 'dogs', 'aha', 'cathah', 'yep', 'good']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2608,101910152,1,RT @serialinsomniac: The Mentalists Weekly is out! http://bit.ly/h7TGEx ? Top stories today by @MichelePTSD @MarkOneinFour @FindingMelis ... @southboundcat nope. Ur still the man my man I feel incredibly. C is back and I'm to be legally civil-unuined. And going to see Indigo Girls in a small venue (cont) http://tl.gd/795hsu,"['http://bit.ly/h7TGEx', 'http://tl.gd/795hsu']","['mentalists', 'weekly', 'stories', 'today', 'nope', 'man', 'man', 'feel', 'incredibly', 'legally', 'indigo', 'girls', 'small', 'venue', 'cont']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2609,101910152,2,"@Acrimonia Hi how's today? @Acrimonia back atcha sister. My goal for today is to try to recognize destructive thinking and just let it go. @dpasquella ahhh dreidl dreidl dreidl... I made you out of clay *jazz fingers snapping*  #song in my head forever now. #thanks @dpasquella yes, well. We Buddhists don't have muxh snappy music. Beautiful, but no jazz cornets or trombones, that's for sure ;) @Aliquant tunatunatunatunatuna!",[],"['hows', 'today', 'atcha', 'sister', 'goal', 'today', 'recognize', 'thinking', 'ahhh', 'dreidl', 'dreidl', 'dreidl', 'clay', 'jazz', 'fingers', 'snapping', 'song', 'head', 'forever', 'buddhists', 'dont', 'muxh', 'snappy', 'music', 'beautiful', 'jazz', 'cornets', 'trombones']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2614,102348958,0,RT @mystic_medusa: Emperor of All Maladies: A Biography of Cancer is a new book about the oncological disease and this is why i call the ... RT @scottghunt: This lovely home in Anglesea is ready to welcome its next family - http://tinyurl.com/2wbuk5f RT @disabledworld: Results of Study Examining Post-High School Outcomes for Students with Disabilities http://ff.im/-uySEl,"['http://tinyurl.com/2wbuk5f', 'http://ff.im/-uySEl']","['emperor', 'maladies', 'biography', 'cancer', 'book', 'disease', 'lovely', 'anglesea', 'ready', 'family', 'study', 'examining', 'posthigh', 'school', 'outcomes', 'students']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.976]"
2615,102348958,1,"RT @vastu_shastra: Feng shui manages five main elements:we should have in mind when harmonizing environment: water, wood, fire, earth&metal",[],"['feng', 'shui', 'manages', 'main', 'elementswe', 'mind', 'water', 'wood', 'earthmetal']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2616,102348958,2,"RT @fastcompany: THANK YOU for all of the positive feedback on our Dec/Jan issue!  See what all the chatter is about: http://www.fastcom ... Mercury goes retrograde in 8 days. Back up your computers, confirm travel plans, and keep communication simple.",['http://www.fastcom'],"['positive', 'feedback', 'decjan', 'issue', 'chatter', 'mercury', 'retrograde', 'days', 'computers', 'confirm', 'travel', 'plans', 'simple']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.971, 0.0, 0.0]"
2632,103415179,0,"Source: New York Yankees have meeting with Derek Jeter's agent: Yankee executives met with Dere... http://es.pn/eeEdkC #BreakingNews #fb Hoyas wear down Mizzou after late 3 forces OT: Jason Clark hit three 3-pointers in overtime, li... http://es.pn/hLALmj #BreakingNews #fb Carry Trade Losses Rise to Most in 2 Years Amid Europe’s Crisis: Foreign-exchange losses from... http://bit.ly/fJtNKw #FinancialNews #fb 3 Potential Catalysts That Could Get The Bull Market Rolling Again: Alright, December, new mon... http://bit.ly/hjrMQo #frankguillen #fb Record And Share Sounds Instantly From iPhone With SoundCloud App: SoundCloud is well known wi... http://bit.ly/iiVHRf #frankguillen #fb @cnnbrk MJ's dad sues pop icon's doctor: An attorney for the father of the late pop star Michael Ja... http://bit.ly/fVyB0H #topNews #fb Irish Contagion Spreads to Less Risky Bond Markets: Euro Credit: Bailouts for Ireland and Gre... http://bit.ly/ga6Stq #FinancialNews #fb This Is the Zen Garden of Alarm Clocks [Clocks]: 
										
					
						
									
				Simple... http://bit.ly/evo8c8 #BreakingNews #fb Check Out The Incredible 11-Page Powerpoint Cover Letter That Got This Girl An Interview With ... http://bit.ly/hYZ5SC #frankguillen #fb Actually, Municipality Leverage Looks Nothing Like The Subprime Mess With Banks: Charles Doty ... http://bit.ly/gv7Hml #frankguillen #fb Almost All Baseball Stars Choose Free Agency Over Arbitration: The deadline to accept arbitrat... http://bit.ly/fIyaXV #frankguillen #fb @cnnbrk 'Cyber Monday' was biggest ever: Yes, Virginia, there is a Cyber Monday.
    
 http://bit.ly/eb5VX5 #topNews #fb BBC to launch iPlayer globally; U.S. first via subscription model on Apple iPads: The BBC is t... http://bit.ly/hZDDL6 #BreakingNews #fb Jamie Dimon Is ""A Famously Bad Listener"" Who Constantly Interrupts People (JPM): So we always ... http://bit.ly/fSAP84 #frankguillen #fb Minimalist SD Reader Also Looks Like a Toaster [CardReader]: 
										
					
						
								... http://bit.ly/dVPk5u #BreakingNews #fb Private Manning, Alleged WikiLeaks Source, Set Up An Early Facebook? Really?: Well, it’s a str... http://bit.ly/gptBQW #BreakingNews #fb GM posts sales increase following IPO: General Motors, fresh off its initial public offering, ... http://bit.ly/f9bF43 #BreakingNews #fb PCD Bigstream iPod / iPhone dongle revealed, looking to one-up AirPlay next month: And now, t... http://engt.co/gOqT1Z #BreakingNews #fb BREAKING: IT'S OUT - Federal Reserve Bailout Details Released (BAC, JPM, GS, C, AIG, CIT): In ... http://bit.ly/hy7fhl #frankguillen #fb Evernote Beta for Mac Adds Sharing and Notebook Stacks: Evernote continues to roll out improve... http://rww.to/eLUxg1 #frankguillen #fb Video: How A Chinese Footwear Company Plans To Invade The US Athletic Shoe Market: Here's Chin... http://bit.ly/dJYePW #frankguillen #fb Incoming CNN host Piers Morgan is now on Twitter - follow accordingly: Incoming CNN host Piers... http://bit.ly/ibpQSx #frankguillen #fb FCC Lays Out Net Neutrality Plans: Who Could Be Against An ‘Open & Free’ Internet?: 
The FCC c... http://bit.ly/gduFrP #BreakingNews #fb Shooting Challenge: Zoom Exposure [Photography]: 
										
					
						
									
				Most p... http://bit.ly/gDN8HE #BreakingNews #fb The December Beige Book Is Out: The Economy Is Getting Better Everywhere, But Hiring Is Horrib... http://bit.ly/fpYbRr #frankguillen #fb The Jacksonville Jaguars lead the NFL with a 36.5% attendance spike from last year. Yep, a suc... http://bit.ly/fF0V1D #frankguillen #fb BofA, Merrill Got $22.9 Billion From U.S. Commercial Paper Plan: Bank of America Corp. and Me... http://bit.ly/fe5MVr #FinancialNews #fb 10 Questions to Ask When Crafting Your Mobile Policy: Constellation Research Group's Maribel L... http://bit.ly/hrmAXL #frankguillen #fb Hello! Google is about to buy Groupon for $6 billion! Woah!: Hello! Google is about to buy Gro... http://bit.ly/g43iM5 #frankguillen #fb ThinkGeek TK-421 iPhone keyboard case review: 
We've been eagerly waiting for iPhone cases wi... http://engt.co/hA255f #BreakingNews #fb","['http://es.pn/eeEdkC', 'http://es.pn/hLALmj', 'http://bit.ly/fJtNKw', 'http://bit.ly/hjrMQo', 'http://bit.ly/iiVHRf', 'http://bit.ly/fVyB0H', 'http://bit.ly/ga6Stq', 'http://bit.ly/evo8c8', 'http://bit.ly/hYZ5SC', 'http://bit.ly/gv7Hml', 'http://bit.ly/fIyaXV', 'http://bit.ly/eb5VX5', 'http://bit.ly/hZDDL6', 'http://bit.ly/fSAP84', 'http://bit.ly/dVPk5u', 'http://bit.ly/gptBQW', 'http://bit.ly/f9bF43', 'http://engt.co/gOqT1Z', 'http://bit.ly/hy7fhl', 'http://rww.to/eLUxg1', 'http://bit.ly/dJYePW', 'http://bit.ly/ibpQSx', 'http://bit.ly/gduFrP', 'http://bit.ly/gDN8HE', 'http://bit.ly/fpYbRr', 'http://bit.ly/fF0V1D', 'http://bit.ly/fe5MVr', 'http://bit.ly/hrmAXL', 'http://bit.ly/g43iM5', 'http://engt.co/hA255f']","['source', 'york', 'yankees', 'meeting', 'derek', 'jeters', 'agent', 'yankee', 'executives', 'met', 'dere', 'hoyas', 'wear', 'mizzou', 'late', 'forces', 'jason', 'clark', 'hit', 'pointers', 'overtime', 'carry', 'trade', 'losses', 'rise', 'years', 'amid', 'europes', 'crisis', 'losses', 'potential', 'catalysts', 'bull', 'market', 'rolling', 'alright', 'december', 'mon', 'record', 'share', 'sounds', 'instantly', 'iphone', 'soundcloud', 'app', 'soundcloud', 'mjs', 'dad', 'sues', 'pop', 'icons', 'doctor', 'attorney', 'father', 'late', 'pop', 'star', 'michael', 'topnews', 'irish', 'contagion', 'spreads', 'risky', 'bond', 'markets', 'euro', 'credit', 'bailouts', 'ireland', 'gre', 'zen', 'garden', 'alarm', 'clocks', 'clocks', 'simple', 'check', 'incredible', 'powerpoint', 'cover', 'letter', 'girl', 'interview', 'leverage', 'subprime', 'mess', 'banks', 'charles', 'doty', 'baseball', 'stars', 'choose', 'free', 'agency', 'deadline', 'accept', 'arbitrat', 'cyber', 'monday', 'biggest', 'virginia', 'cyber', 'monday', 'topnews', 'bbc', 'launch', 'iplayer', 'globally', 'model', 'apple', 'ipads', 'bbc', 'jamie', 'dimon', 'famously', 'bad', 'listener', 'constantly', 'interrupts', 'people', 'jpm', 'minimalist', 'reader', 'toaster', 'cardreader', 'private', 'manning', 'alleged', 'wikileaks', 'source', 'set', 'early', 'facebook', 'str', 'posts', 'sales', 'increase', 'ipo', 'general', 'motors', 'fresh', 'initial', 'public', 'offering', 'pcd', 'bigstream', 'ipod', 'iphone', 'dongle', 'revealed', 'oneup', 'airplay', 'month', 'breaking', 'federal', 'reserve', 'bailout', 'details', 'released', 'bac', 'jpm', 'aig', 'evernote', 'beta', 'mac', 'adds', 'sharing', 'notebook', 'stacks', 'evernote', 'continues', 'roll', 'improve', 'video', 'chinese', 'footwear', 'company', 'plans', 'invade', 'athletic', 'shoe', 'market', 'chin', 'incoming', 'cnn', 'host', 'piers', 'morgan', 'twitter', 'follow', 'incoming', 'cnn', 'host', 'piers', 'fcc', 'lays', 'net', 'neutrality', 'plans', 'open', 'free', 'internet', 'fcc', 'shooting', 'challenge', 'zoom', 'exposure', 'december', 'beige', 'book', 'economy', 'hiring', 'horrib', 'jaguars', 'lead', 'nfl', 'attendance', 'spike', 'year', 'yep', 'suc', 'bofa', 'merrill', 'billion', 'commercial', 'paper', 'plan', 'bank', 'america', 'corp', 'questions', 'crafting', 'mobile', 'policy', 'groups', 'maribel', 'google', 'buy', 'groupon', 'billion', 'woah', 'google', 'buy', 'gro', 'thinkgeek', 'iphone', 'keyboard', 'case', 'review', 'weve', 'eagerly', 'waiting', 'iphone', 'cases']","[0.03, 0.02, 0.012, 0.0, 0.0, 0.034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.068, 0.0, 0.0, 0.0, 0.013, 0.0, 0.0, 0.0, 0.596, 0.0, 0.205, 0.0, 0.014, 0.0]"
