,UserId,FinalInterests
1148,98114176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.21940171718597412, 0.0, 0.0, 0.1290319859981537, 0.09709802269935608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06040631979703903, 0.0, 0.06173909455537796, 0.0, 0.08075683563947678, 0.06355100125074387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11312349140644073]"
1149,98504161,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.250863254070282, 0.0, 0.0, 0.0, 0.06448162347078323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08457653224468231, 0.0, 0.29521241784095764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09455402940511703, 0.0, 0.0]"
1150,99169179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4938783049583435, 0.050889015197753906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05741910636425018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08161185681819916, 0.0, 0.0, 0.060262493789196014, 0.0, 0.0]"
1151,99280319,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23038780689239502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06370808184146881, 0.0, 0.0, 0.0, 0.0, 0.19454103708267212, 0.20413270592689514, 0.0, 0.05297777056694031, 0.0, 0.0, 0.0, 0.07194195687770844, 0.0, 0.0, 0.0, 0.0, 0.0]"
1152,99571421,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.388808012008667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09257347881793976, 0.0, 0.07376790791749954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1153,99802007,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3590153157711029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09308722615242004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07023387402296066, 0.0, 0.0, 0.12702958285808563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22081054747104645, 0.0, 0.0]"
1154,100637453,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2552044689655304, 0.0, 0.0, 0.0, 0.2838357090950012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15099357068538666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05604318156838417, 0.0, 0.0, 0.0, 0.0, 0.0]"
1155,100920952,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.37587347626686096, 0.14123889803886414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13750013709068298, 0.0, 0.0, 0.07309774309396744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1156,100928046,"[0.0, 0.0, 0.08963367342948914, 0.0, 0.0, 0.3370513617992401, 0.05518811196088791, 0.0, 0.0, 0.05730718374252319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058580584824085236, 0.11276596039533615, 0.0, 0.05345958098769188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1157,100989270,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.25120770931243896, 0.0, 0.0, 0.0, 0.09214898943901062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09859106689691544, 0.09300803393125534, 0.0, 0.11578889936208725, 0.0, 0.0, 0.0, 0.0925774872303009, 0.0, 0.0, 0.0, 0.0, 0.0]"
1158,101038002,"[0.0, 0.05304187536239624, 0.0, 0.0, 0.0, 0.21676403284072876, 0.0, 0.0, 0.0, 0.25595352053642273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13691462576389313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07426095008850098, 0.0, 0.0, 0.08611319959163666, 0.0, 0.0]"
1159,101295760,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.44053733348846436, 0.0, 0.0, 0.0, 0.05671734735369682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05437992513179779, 0.0, 0.0, 0.18721149861812592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06853841990232468, 0.0, 0.0]"
1160,101302083,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.27989596128463745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16720546782016754, 0.15501239895820618, 0.0, 0.11551538109779358, 0.0, 0.0, 0.0, 0.05979454144835472, 0.0, 0.0, 0.0, 0.0, 0.0]"
1161,101472930,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.27738189697265625, 0.06454411894083023, 0.0, 0.0, 0.11095995455980301, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14716772735118866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09358498454093933, 0.0, 0.0]"
1162,101526078,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5253707766532898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061110906302928925, 0.0, 0.0, 0.0, 0.0, 0.05518055707216263, 0.07224848121404648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1163,101580574,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.12009526044130325, 0.14609821140766144, 0.0, 0.0, 0.2526217997074127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09925831854343414, 0.21970272064208984, 0.0, 0.0, 0.05065799504518509, 0.0, 0.0, 0.12990419566631317, 0.0, 0.0, 0.0, 0.0, 0.0]"
1164,101910152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6393330693244934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0787322074174881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1165,102348958,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4525546133518219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07801597565412521, 0.06760771572589874, 0.0, 0.08769220113754272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08159995824098587, 0.0, 0.0]"
1166,102761112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3235381543636322, 0.065849170088768, 0.0, 0.0, 0.08537112176418304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06873710453510284, 0.1987939476966858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.105257049202919, 0.0, 0.0, 0.0, 0.0, 0.0]"
1167,102770567,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.39981701970100403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.050339773297309875, 0.0, 0.0, 0.0, 0.0, 0.07716953009366989, 0.15239708125591278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09985334426164627, 0.0, 0.0]"
1168,103060329,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2196463942527771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08456134051084518, 0.16393177211284637, 0.0, 0.05137532576918602, 0.0, 0.0, 0.0, 0.1548331081867218, 0.0, 0.0, 0.19204583764076233, 0.0, 0.0]"
1169,103356037,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.15588489174842834, 0.05196445435285568, 0.0, 0.16842511296272278, 0.05780838802456856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08484350144863129, 0.0, 0.06182236224412918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20112977921962738]"
1170,103415179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.30742311477661133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05028531700372696, 0.07016534358263016, 0.0, 0.13286389410495758, 0.0, 0.0, 0.0, 0.20643311738967896, 0.0, 0.0, 0.058684639632701874, 0.0, 0.0]"
1171,103979872,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.46093443036079407, 0.1540542095899582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0979798212647438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1172,104237736,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.14879575371742249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09714189916849136, 0.0, 0.17001402378082275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34394940733909607, 0.0, 0.0, 0.0, 0.0, 0.0]"
1173,104254565,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2582208514213562, 0.0, 0.0, 0.14933891594409943, 0.0, 0.0, 0.0565234050154686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08101658523082733, 0.11304555088281631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09403789043426514]"
1174,104265135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.062172338366508484, 0.12597393989562988, 0.0, 0.28500065207481384, 0.07581991702318192, 0.0, 0.0, 0.0, 0.0, 0.050484731793403625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05323629453778267, 0.0, 0.10503403842449188, 0.0, 0.0, 0.05111963301897049, 0.0, 0.06637541949748993]"
1175,104638041,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0916595607995987, 0.0, 0.0, 0.1984894722700119, 0.068816639482975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05098597705364227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3923436999320984]"
1176,105133552,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4280261695384979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10200552642345428, 0.09032824635505676, 0.0, 0.1786559373140335, 0.0, 0.0, 0.0, 0.06644251942634583, 0.0, 0.0, 0.0, 0.0, 0.0]"
1177,105192845,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2713432013988495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051100216805934906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19518151879310608, 0.0, 0.0, 0.0, 0.06341908872127533, 0.0, 0.0, 0.11320021748542786, 0.0, 0.0]"
1178,105357244,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.36233243346214294, 0.30219098925590515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.147307887673378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1179,105368325,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.48840460181236267, 0.0, 0.0, 0.0, 0.06202813237905502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0651981458067894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06645122170448303, 0.0, 0.0]"
1180,105518273,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.45840901136398315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07137968391180038, 0.0, 0.05539833754301071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10104373842477798, 0.0, 0.0]"
1181,105719794,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4848451316356659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08081495016813278, 0.0, 0.06769014149904251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05267065763473511, 0.0, 0.0]"
1182,105808042,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3703025281429291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05393454432487488, 0.12696829438209534, 0.0, 0.08215604722499847, 0.0, 0.0, 0.0, 0.0651053935289383, 0.0, 0.0, 0.07271936535835266, 0.0, 0.0]"
1183,106093103,"[0.0, 0.0, 0.17505493760108948, 0.0, 0.0, 0.34491732716560364, 0.08781499415636063, 0.0, 0.0, 0.09299232810735703, 0.07899696379899979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10244614630937576, 0.0, 0.09012709558010101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05549164488911629, 0.0, 0.09327848255634308, 0.0, 0.0]"
1184,106253021,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.43930336833000183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07088124752044678, 0.08099929243326187, 0.0, 0.08528327196836472, 0.0, 0.0, 0.0, 0.05487673357129097, 0.0500633679330349, 0.0, 0.06525557488203049, 0.0, 0.0]"
1185,106283401,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.25839945673942566, 0.0, 0.0, 0.056608397513628006, 0.16091571748256683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07188547402620316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17825525999069214, 0.0, 0.0, 0.08799932897090912, 0.0, 0.05903514847159386]"
1186,106481422,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.24719136953353882, 0.08672021329402924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057699188590049744, 0.09337548166513443, 0.0, 0.07098478823900223, 0.0, 0.0, 0.0, 0.06563572585582733, 0.0, 0.062132637947797775, 0.07048159837722778, 0.0, 0.0]"
1187,106878204,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4148808419704437, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0525735542178154, 0.13852135837078094, 0.0, 0.10186530649662018, 0.0, 0.0, 0.0, 0.056765567511320114, 0.0, 0.0, 0.0, 0.0, 0.0]"
1188,107171260,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5206756591796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058678075671195984, 0.08659327030181885, 0.0, 0.07457085698843002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07766186445951462, 0.0, 0.0]"
1189,108740292,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.13686639070510864, 0.0, 0.0, 0.18231850862503052, 0.11207929998636246, 0.0, 0.0, 0.07198991626501083, 0.0, 0.0, 0.0, 0.0, 0.05021994933485985, 0.07623503357172012, 0.0, 0.0, 0.0, 0.050339583307504654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2785818576812744]"
1190,108878340,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.43809500336647034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06296954303979874, 0.0, 0.0, 0.0, 0.0, 0.0650910884141922, 0.18074169754981995, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1191,109147851,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.23915889859199524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08104552328586578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1590532511472702, 0.0, 0.20552214980125427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0719987004995346, 0.0, 0.0]"
1192,109610433,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.443195104598999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08289798349142075, 0.0, 0.061435967683792114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07382562756538391, 0.0, 0.0]"
1193,109676563,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3044873774051666, 0.05422581359744072, 0.0, 0.0, 0.09849537909030914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26801398396492004, 0.0, 0.0, 0.06201941519975662, 0.0, 0.07722371071577072]"
1194,109853171,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5477726459503174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05641169846057892, 0.06266681104898453, 0.0, 0.05416106805205345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1195,109854452,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3405396044254303, 0.11493939161300659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1284661591053009, 0.0, 0.0, 0.0, 0.0, 0.0742674395442009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13561198115348816, 0.0, 0.0]"
1196,110194819,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.20535340905189514, 0.0, 0.0, 0.0, 0.18693992495536804, 0.0, 0.050147488713264465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1510033756494522, 0.16999223828315735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05120445042848587, 0.0, 0.0]"
1197,110278300,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3836943507194519, 0.0, 0.0, 0.0, 0.11538475006818771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08130979537963867, 0.06576485186815262, 0.0, 0.15640540421009064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1198,110458336,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4311766028404236, 0.06974981725215912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10517291724681854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.067410409450531, 0.0, 0.0, 0.08108635246753693, 0.0, 0.0, 0.07935722172260284, 0.0, 0.0]"
1199,110493911,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2502022087574005, 0.06979495286941528, 0.0, 0.07079780101776123, 0.14235523343086243, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06804507225751877, 0.07840181887149811, 0.0, 0.09364241361618042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10282663255929947]"
1200,110596487,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.221339613199234, 0.0, 0.0, 0.0, 0.15681910514831543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0729752779006958, 0.15226641297340393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16658997535705566, 0.0, 0.0, 0.11425168812274933, 0.0, 0.0]"
1201,110727546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5131621956825256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05490051209926605, 0.0, 0.0, 0.08694136887788773, 0.0, 0.0, 0.0, 0.06351213157176971, 0.0, 0.0, 0.1433771848678589, 0.0, 0.0]"
1202,110759747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.48960959911346436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13729546964168549, 0.0, 0.058348506689071655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06527023017406464, 0.0, 0.0]"
1203,110794236,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4572525918483734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07624997943639755, 0.0, 0.1172257661819458, 0.0, 0.0, 0.0, 0.07663127779960632, 0.0, 0.0, 0.0, 0.0, 0.0]"
1204,111384014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5105401277542114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.051557883620262146, 0.06952666491270065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07659895718097687, 0.0, 0.0]"
1205,111429335,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.385236531496048, 0.06065678969025612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16826273500919342, 0.0, 0.0657884031534195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05711984634399414, 0.0, 0.0]"
1206,111636864,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0740470439195633, 0.0, 0.0, 0.0565669871866703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11115390807390213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06931224465370178, 0.0, 0.0, 0.08507414162158966, 0.0, 0.21383918821811676]"
1207,111931632,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.28254419565200806, 0.0, 0.0, 0.050599921494722366, 0.3131231963634491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09962233155965805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1556394249200821, 0.0, 0.0]"
1208,112243365,"[0.0, 0.11078841984272003, 0.0, 0.0, 0.0, 0.22075355052947998, 0.0, 0.0, 0.0, 0.08356201648712158, 0.0, 0.0, 0.05611506104469299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06849580258131027, 0.0, 0.16130995750427246, 0.0, 0.0, 0.0, 0.11582356691360474, 0.0, 0.0, 0.0, 0.0, 0.0]"
1209,112611323,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.39761707186698914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0779629498720169, 0.08907017856836319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14847078919410706, 0.0, 0.0, 0.0, 0.0, 0.0]"
1210,112816949,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33617109060287476, 0.24019992351531982, 0.0, 0.0, 0.05843738093972206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09541303664445877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1211,112893445,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.33409470319747925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1451292634010315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12130643427371979, 0.0, 0.0, 0.0906311422586441, 0.0, 0.0]"
1212,112991391,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5980445742607117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09984719008207321, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1213,113216063,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6060631275177002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15307852625846863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05135895684361458, 0.0, 0.0]"
1214,113415132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.15620891749858856, 0.08473221957683563, 0.0, 0.0, 0.22471530735492706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13001741468906403, 0.0, 0.0, 0.0768691748380661, 0.0, 0.0, 0.07224968075752258, 0.0, 0.0, 0.0, 0.0, 0.0]"
1215,113580670,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.2680818438529968, 0.0, 0.0, 0.0, 0.27242511510849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11195725947618484, 0.0, 0.08556883037090302, 0.0, 0.09179781377315521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1216,113946103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.42688119411468506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08685452491044998, 0.11773886531591415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1217,114547627,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.5363567471504211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0523853674530983, 0.0, 0.0, 0.11303213238716125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1218,114755833,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.285523921251297, 0.0, 0.0, 0.0, 0.09883107244968414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1482030600309372, 0.0, 0.05182690918445587, 0.0, 0.0, 0.0, 0.1717054843902588, 0.0, 0.0, 0.0, 0.0, 0.0]"
1219,114767953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.491550087928772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09779546409845352, 0.0, 0.05244313180446625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05718296393752098, 0.0, 0.0]"
1220,115045264,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.610913097858429, 0.0, 0.0, 0.0, 0.050494108349084854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.139688640832901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1221,115062979,"[0.0, 0.11676152050495148, 0.0, 0.0, 0.0, 0.36912479996681213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06094150245189667, 0.09709709882736206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1222,115561720,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.059657663106918335, 0.0, 0.0, 0.6385926604270935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.054426856338977814, 0.0, 0.0, 0.058382950723171234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10741378366947174, 0.0, 0.0]"
